Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,month,day_of_week,hour,age,distance
378542,2020-11-16 03:00:49,180065479077096,fraud_Heaney-Marquardt,entertainment,3.98,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,06e51a14f137f2e50e2370b67a2b1982,1384570849,40.595945,-77.366826,0,11,1,3,60,109.93986071392699
46957,2020-07-07 06:13:49,2229378226512508,fraud_Mohr-Bayer,shopping_net,106.1,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,ecc0ca45851b685bcba9ea3ca0a01c01,1373177629,43.718038,-89.86969,0,7,2,6,40,41.09741120917027
402049,2020-11-26 07:14:11,502012776709,fraud_Ledner-Pfannerstill,gas_transport,57.06,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,202e82d3c2d28be50439e4c8f7f3730c,1385450051,43.135073,-75.455641,0,11,4,7,79,60.10494857658095
155613,2020-08-14 23:15:08,4018105808392773675,fraud_Schiller Ltd,personal_care,29.05,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,634e4c3b792603cdb30d459d11072a0c,1376522108,40.977851,-73.57167700000001,0,8,5,23,89,90.16136731597915
98254,2020-07-25 21:42:24,30551643947183,fraud_Botsford and Sons,home,51.11,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,55f5dba34435c5358f83d5a364f3b5fb,1374788544,35.846925,-80.934348,0,7,6,21,51,87.45646769708584
465746,2020-12-12 10:52:29,344709867813900,fraud_Sporer Inc,gas_transport,55.14,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,8974be1d52acf1b3c589035d5c47038a,1386845549,26.890045,-82.329172,0,12,6,10,38,105.33490499660489
524230,2020-12-25 01:37:15,3560246577314524,fraud_Spencer PLC,entertainment,16.61,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,f66773dda046e40e59ccb091835911ef,1387935435,36.898266,-98.173198,0,12,5,1,94,110.7752780434097
496758,2020-12-19 04:57:29,213199865312311,fraud_Mraz-Herzog,gas_transport,41.51,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,8ebe0011cdc0f114417e3b8c73d155c0,1387429049,35.926056,-85.750644,0,12,6,4,80,130.41215755482685
459655,2020-12-10 18:28:12,4550599031376731,"fraud_Hyatt, Russel and Gleichner",health_fitness,1.95,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,27f484889f06aa1a5fb7ff3908c174f0,1386700092,39.863812,-81.518168,0,12,4,18,56,130.20569206875226
479439,2020-12-14 22:48:50,567868110212,fraud_Connelly-Carter,home,31.39,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,4350b73d999c35663463bf091f322518,1387061330,30.723466,-96.139818,0,12,1,22,40,126.92951823733334
82130,2020-07-20 01:00:14,376262134119629,fraud_Pagac LLC,shopping_pos,7.82,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,afe1e76936ec3ac7af7b7a2988c0aa7f,1374282014,28.163536,-81.5553,0,7,1,1,63,43.954505404125314
33426,2020-07-02 18:56:26,568279015842,fraud_Kihn-Fritsch,food_dining,56.4,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,1dcc05da10d12384534155d143f87728,1372791386,46.588247,-96.322184,0,7,4,18,33,36.15618279891375
355460,2020-11-05 21:17:21,4792627764422477317,fraud_Cummerata-Hilpert,entertainment,71.36,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,2d454c65a7c108929285e175ea3f694c,1383686241,38.147005,-94.456149,0,11,4,21,46,99.43871285742115
362826,2020-11-09 06:32:15,373043435942726,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,144.95,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,ebc286ad69279fe4f0c3c9ce86e39e3f,1383978735,29.497509,-95.155677,0,11,1,6,43,78.81327626930509
247618,2020-09-19 21:41:45,3575789281659026,"fraud_Daugherty, Pouros and Beahan",shopping_pos,4.45,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,77c61d1f48583959f168e92d4d3bfbb0,1379626905,38.033658,-94.144588,0,9,6,21,35,87.2783451681796
188527,2020-08-25 22:49:57,3583635130604947,fraud_Champlin-Casper,home,59.87,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,20074623eceb6d3b56be0ee9e887cf19,1377470997,40.906459000000005,-75.45348800000001,0,8,2,22,40,101.98605623908156
69135,2020-07-14 19:26:15,180046165512893,"fraud_Metz, Russel and Metz",kids_pets,5.85,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,df97600072de5a3fe8f10525bb4ee399,1373829975,44.498881,-122.426158,0,7,2,19,56,42.974064939741275
442619,2020-12-07 05:16:10,378006354724784,fraud_Lemke-Gutmann,shopping_net,90.73,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,01ed4c61e776854aa5f25e62a0ba6dcd,1386393370,38.195682,-77.521181,0,12,1,5,43,73.66847995603264
328958,2020-10-25 14:53:43,4424338559877976,fraud_Johnston-Casper,travel,4.25,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,e3d864cd0fedad4490dafbad160593ea,1382712823,40.488015,-84.01452900000001,0,10,7,14,67,61.921346928220906
378393,2020-11-16 01:36:51,377654590313960,fraud_Wolf Inc,grocery_pos,105.91,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,ce3f18bfc2c9cbebe6c9aa0f71673ba3,1384565811,36.421633,-83.286384,0,11,1,1,55,79.68922506917673
246765,2020-09-19 13:03:28,5540636818935089,"fraud_McDermott, Osinski and Morar",home,216.02,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,ea6dcdc90e098f1bc091c9fc8f67df20,1379595808,41.732699,-70.27857900000001,0,9,6,13,39,128.9806901645651
388315,2020-11-20 10:32:54,5540636818935089,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,57.45,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,7f8bb87dae8b76f2cf3661fc36bbd8f0,1384943574,42.718074,-70.934558,0,11,5,10,39,18.752488557750805
344056,2020-11-01 06:14:57,213161293389774,"fraud_Schmeler, Bashirian and Price",shopping_net,4.71,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,5e0e10e69c1ba8d2cafd8d4b5156c359,1383286497,44.036306,-77.710172,0,11,7,6,56,110.74184336785983
171676,2020-08-20 11:37:18,4716561796955522,fraud_Miller-Hauck,grocery_pos,88.77,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,eba58fa7ae7c2a5abe659a30e53b9b67,1376998638,47.927586,-113.614727,0,8,4,11,52,69.25853642293299
16092,2020-06-26 22:26:33,4973530368125489546,"fraud_Kunze, Larkin and Mayert",travel,1.82,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,d508d39fefd35b2f5c1da0f96940e7b6,1372285593,36.78645,-95.038501,0,6,5,22,59,134.38539863982842
114594,2020-07-31 12:22:53,571365235126,fraud_Breitenberg-Hermiston,kids_pets,39.25,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c6b2a09810dd5096668c6453214fd014,1375273373,45.164065,-86.56994300000001,0,7,5,12,29,68.75096187968023
355729,2020-11-06 01:15:03,4040099974063068803,"fraud_Stroman, Hudson and Erdman",gas_transport,63.92,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,839ad7f4d1e6cfd5d268ff6f9e60c770,1383700503,49.01916,-101.696284,0,11,5,1,41,85.52075572968265
378096,2020-11-15 23:03:40,2713913904780408,"fraud_Lowe, Dietrich and Erdman",kids_pets,173.84,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,a2d100b65d738a6d792f1c282e77e3fa,1384556620,32.315093,-92.079262,0,11,7,23,60,57.86383260843298
50388,2020-07-08 05:10:20,180084576295055,"fraud_Tillman, Dickinson and Labadie",gas_transport,72.8,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,aacefe102aa6e0cefeb97c5de6ef5b27,1373260220,28.5297,-97.09704,0,7,3,5,54,66.11215546660917
480709,2020-12-15 04:22:51,4025612008285111,fraud_Flatley-Durgan,misc_net,335.11,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,c2c00d852640f703237896ef014c857d,1387081371,40.543724,-78.40115300000001,0,12,2,4,75,97.17161518371913
28587,2020-06-30 16:32:31,4069975342931683,fraud_Harris Group,food_dining,58.51,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,a073f1e548655ebd3e8b28df5e238b9c,1372609951,39.138123,-82.054757,0,6,2,16,44,79.26129102762462
250916,2020-09-21 03:51:50,36913587729122,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,209.16,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,7569a8dc9af20f0fce068899d6afca37,1379735510,44.460084,-115.45042,0,9,1,3,53,119.47671518553268
325063,2020-10-23 16:52:08,3506040590383211,"fraud_O'Connell, Botsford and Hand",home,76.3,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,b1aff457c7a74dc23de2e9850882bd12,1382547128,44.566715,-112.849152,0,10,5,16,35,93.6858204332814
170021,2020-08-19 15:06:40,4900628639996,fraud_Brown-Greenholt,entertainment,8.2,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,49bca56e87b0f2889f6a47405799f04d,1376924800,33.776796000000004,-118.389502,0,8,3,15,51,31.862374777716198
323322,2020-10-22 18:05:04,4629451965224809,fraud_Kris-Padberg,shopping_pos,2.74,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,e23a972cdad93fd74eed8fae8f9edcd8,1382465104,30.803481,-83.257743,0,10,4,18,27,18.036374632432686
518880,2020-12-23 10:37:59,376445266762684,"fraud_Stroman, Hudson and Erdman",gas_transport,39.9,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,cedaf73b7c0a0a73603c7d4bf665b4f4,1387795079,41.830745,-100.474489,0,12,3,10,42,93.11558791506627
122002,2020-08-03 02:41:59,6011893664860915,fraud_Spinka Inc,grocery_net,76.84,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,01d69ecef7c847590b77c00c4e6edcf4,1375497719,39.865507,-105.853223,0,8,1,2,49,78.53550265440295
96285,2020-07-25 00:48:03,3526826139003047,fraud_Rodriguez Group,gas_transport,54.49,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,a6c762576a1141cf1671ae9f4eb9b1a3,1374713283,44.758926,-84.57400600000001,0,7,6,0,69,66.35386997939555
294906,2020-10-10 16:00:18,3500969075198072,fraud_Bartoletti and Sons,personal_care,16.56,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,2f28b56bc86d11da2fb4b48b69a32c1c,1381420818,47.35527,-116.892415,0,10,6,16,25,20.210941075999116
443599,2020-12-07 09:54:18,6011934240159560,"fraud_Kuhic, Bins and Pfeffer",shopping_net,106.52,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,1208489052bca033ea2c5753060246f2,1386410058,45.176928,-67.606245,0,12,1,9,50,127.22140382427467
505046,2020-12-20 23:07:01,6011388901471808,fraud_Kassulke Inc,entertainment,38.13,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,1e12d400fc4995fd7c404cf510941552,1387580821,40.461256,-80.056228,0,12,7,23,73,41.81185490758141
102143,2020-07-27 01:54:53,372382441451095,fraud_Block-Parisian,misc_net,46.66,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,5f2c6b0a391f10000d5256ecc1280b11,1374890093,42.183173,-74.246234,0,7,1,1,58,39.03888141959437
370447,2020-11-12 04:48:35,4653178848915023204,fraud_Kuphal-Bartoletti,misc_net,39.97,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,e1179c1d0437a3d0de888342ce6dcc8d,1384231715,36.112643,-80.822284,0,11,4,4,37,112.39302585872404
423910,2020-12-02 14:21:23,3573386445588324,fraud_Satterfield-Lowe,travel,8.65,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,a4401f39516cd476fd58c7551251c4da,1385994083,44.722943,-99.27832,0,12,3,14,55,124.62906176042014
293773,2020-10-10 00:18:51,2235335206132667,fraud_Fisher Inc,shopping_net,12.77,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,bf211bc814f07f277c2135d804704ff6,1381364331,40.453377,-83.740263,0,10,6,0,61,25.17321069814364
401027,2020-11-25 15:50:39,2356276337669917,fraud_Reilly and Sons,health_fitness,40.64,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,714c9eaed4326f3cce4113224b949a02,1385394639,38.800257,-76.503957,0,11,3,15,43,25.91235909635255
466087,2020-12-12 13:09:55,6011329966782895,fraud_Kozey-Boehm,shopping_net,4.38,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,50ec66a7c96adf8393f96c4e530d1b06,1386853795,35.799719,-95.926224,0,12,6,13,53,30.86940023776404
230251,2020-09-12 06:58:31,180042946491150,fraud_Schamberger-O'Keefe,grocery_pos,36.56,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,c12d1c40bc480cd82f774f4a60b65321,1378969111,27.505452,-83.30790999999999,0,9,6,6,35,65.64694168777946
226471,2020-09-10 06:49:29,6569097840281287,fraud_Roberts-Beahan,misc_pos,24.68,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,ab292064d4892efa077262a55fd76548,1378795769,40.585034,-104.354911,0,9,4,6,55,109.9248359484211
424470,2020-12-02 18:10:04,3504178999463051,"fraud_Kunze, Larkin and Mayert",travel,3.09,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,f35614d9658f1807ddf0d0af779ef3d7,1386007804,40.70604,-83.389113,0,12,3,18,32,60.16766275804617
109538,2020-07-28 22:49:26,4873783502705038,fraud_Kuhn LLC,shopping_pos,3.93,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,8d6cfba96048c88986d496547d02a8bd,1375051766,48.690805,-122.568348,0,7,2,22,50,29.23191278332428
400262,2020-11-25 01:37:12,377895991033232,fraud_Bradtke PLC,grocery_pos,66.76,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,7dabb094bd5a8080615d40f1cfc909ca,1385343432,41.914592,-72.47981,0,11,3,1,60,50.21017318066487
99893,2020-07-26 12:28:47,180094419304907,fraud_Stamm-Witting,shopping_net,9.67,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,361a99f5026fb1aade6b3f1568913660,1374841727,33.580846,-117.891436,0,7,7,12,52,69.20593044705412
418898,2020-12-01 12:59:46,6011367958204270,"fraud_Torp, Muller and Borer",health_fitness,61.05,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,2b0daf5eec0e7b091410e9b34846fd4c,1385902786,42.21895,-81.313624,0,12,2,12,36,114.30738526399722
430025,2020-12-04 11:23:57,3589289942931264,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,69.1,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,b841c7778ba02a645d07f81cfb5540b3,1386156237,43.733572,-97.822683,0,12,5,11,52,18.615560088595824
419807,2020-12-01 15:55:29,30360260465747,fraud_Leannon-Ward,food_dining,34.75,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,6a2e7103c407655b504b82f3da81971d,1385913329,42.068664,-89.794439,0,12,2,15,62,101.41812495542011
214719,2020-09-05 15:09:36,5388659976630693,"fraud_Welch, Rath and Koepp",entertainment,6.87,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,8aada0a64376ee52e4a8a90a466d5408,1378393776,43.271207,-90.431272,0,9,6,15,62,41.983675617109725
532632,2020-12-27 06:46:21,4792627764422477317,fraud_Goodwin-Nitzsche,grocery_pos,213.0,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,d07f6fd503b41dcb750e3a1ead189854,1388126781,38.822956,-94.652403,0,12,7,6,46,30.87526197286719
261133,2020-09-25 16:37:05,6564459919350820,fraud_Kling-Ernser,entertainment,15.54,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,1958-09-10,7d8255059b8dd52b79f0b7661360fc4a,1380127025,42.66983,-89.390574,0,9,5,16,66,79.82275411434878
321734,2020-10-21 18:24:48,3518669219150142,fraud_Romaguera Ltd,health_fitness,13.3,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,15c4547f4fa2587c15693bb20aa1651f,1382379888,39.852927,-83.63534200000001,0,10,3,18,28,91.99698927158641
78642,2020-07-19 00:46:29,3598215285024754,"fraud_Nienow, Ankunding and Collier",misc_pos,63.73,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,b3c247ebc929121d2d413d621697e3e0,1374194789,40.168523,-73.07473900000001,0,7,7,0,54,68.35591899404653
437532,2020-12-06 08:05:51,4509142395811241,"fraud_Jenkins, Hauck and Friesen",gas_transport,40.65,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,c0d433f3a0c58722e8bb4b42605446bf,1386317151,30.76435,-82.544321,0,12,7,8,98,103.47075032675683
313491,2020-10-18 17:44:43,502012776709,fraud_Prosacco LLC,personal_care,42.73,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,3ea8f4f54422ba4fb7e174b888590a0c,1382118283,43.253259,-74.366817,0,10,7,17,79,96.16392747803552
412934,2020-11-30 14:21:49,571314334723,"fraud_Roberts, Daniel and Macejkovic",kids_pets,2.74,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,e8202d980dcd1a8a748a2a297b2ffcfb,1385821309,40.166756,-80.037961,0,11,1,14,53,34.112410180814805
340012,2020-10-30 03:52:14,3561963695236764,fraud_Kilback LLC,grocery_pos,97.11,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,bced9b22eb62c3e08b61e1f99ddc086b,1383105134,40.448209000000006,-71.571505,0,10,5,3,40,94.07602983970973
154094,2020-08-14 08:39:30,630424987505,"fraud_Olson, Becker and Koch",gas_transport,57.69,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,b2686d4e025050c68b2d295639a4020c,1376469570,40.076031,-79.478311,0,8,5,8,43,102.78099676570022
171406,2020-08-20 07:52:27,375534208663984,fraud_Goodwin-Nitzsche,grocery_pos,83.37,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,d3b46735c23965dd4d0abab3f5f1ac14,1376985147,39.047553,-79.031716,0,8,4,7,38,79.04387493188267
363973,2020-11-09 15:10:13,6517217825320610,fraud_Altenwerth-Kilback,home,49.02,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,05271602892073d889c187699f57fff4,1384009813,31.320878000000004,-89.21127800000001,0,11,1,15,66,98.83469575962245
380361,2020-11-16 17:48:37,3589289942931264,fraud_Torphy-Goyette,shopping_pos,7.06,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,191815c65552376deaad36a38acb4a18,1384624117,42.882689,-98.044077,0,11,1,17,52,103.64540890190355
206937,2020-09-01 15:43:54,36485887555770,"fraud_Swaniawski, Lowe and Robel",shopping_pos,110.65,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,6d6696f2ca29f26e5c5e99ecf5d55212,1378050234,39.656808000000005,-81.916213,0,9,2,15,19,121.80422732825298
406539,2020-11-28 19:42:00,3592931352252641,"fraud_Walter, Hettinger and Kessler",personal_care,132.47,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,9b888bf3a37b516592ec9f0be1a2e619,1385667720,44.858546,-93.703961,0,11,6,19,89,69.60391016821072
278409,2020-10-03 09:35:48,3501509250702469,fraud_Heidenreich PLC,grocery_pos,48.32,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,3eef2a503132e0a3c03ed85be01b24ad,1380792948,25.959089,-81.54830600000001,0,10,6,9,46,25.78334764916667
378771,2020-11-16 05:19:11,6011724471098086,"fraud_Moore, Dibbert and Koepp",misc_net,79.8,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,46dafedf0c3eb660e460acd1b0a1ddb3,1384579151,45.587944,-119.341333,0,11,1,5,43,75.76917885924547
523997,2020-12-24 23:45:38,60422928733,fraud_Rolfson-Kunde,personal_care,1.08,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,f551c27b2899f42b78d3898f697330c0,1387928738,34.327049,-81.176005,0,12,4,23,82,109.10503462267936
201332,2020-08-31 05:36:54,6011917798331152,fraud_Rempel Inc,shopping_net,379.81,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,dedc399d9573eadc6e0ac5bc090ba2e1,1377927414,42.901845,-72.440697,0,8,1,5,67,44.805691448993194
376784,2020-11-15 13:32:29,3572976568630035,fraud_Connelly-Carter,home,15.56,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,05eaa78a7505d8e10a755adcbbc350a6,1384522349,40.196982,-97.152888,0,11,7,13,57,110.39858174364251
344300,2020-11-01 09:10:28,4025612008285111,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,10.0,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,b69ab95897db3f5540d84516de8093a7,1383297028,41.195309,-79.600634,0,11,7,9,75,33.880461169577536
268934,2020-09-28 19:42:43,3552581383553463,fraud_Schaefer Ltd,kids_pets,102.51,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,0ecc18aefc4018c2f548de20e3dfa592,1380397363,35.677841,-84.341651,0,9,1,19,59,71.26430233119301
155675,2020-08-14 23:48:23,4079773899158,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,26.72,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,d96cae4a3b29e1c89918c9df6e84c971,1376524103,43.802067,-116.827258,0,8,5,23,59,96.35350599460848
55447,2020-07-10 15:48:26,348789608637806,"fraud_Feil, Hilpert and Koss",food_dining,5.52,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,795c4ff0fa036b667e37d421252d06e4,1373471306,40.260316,-98.040359,0,7,5,15,74,56.382142788841946
104980,2020-07-27 19:45:12,3596357274378601,fraud_Beier LLC,entertainment,35.89,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,86a54b1e7079eb968af0d8b4fbdd8fcb,1374954312,41.654987,-78.50274399999999,0,7,1,19,51,76.09015845771937
